,X,Y,method,covar,alternative,n,r,CI95%,p-unc,marker,stage,system,ci_low,ci_high,p-fdr
1081,IGC,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,0.09500487353621878,[0.07 0.12],3.045753953369043e-10,o,All,Sleep,0.07,0.12,5.298830916309989e-09
1082,IGC,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,-0.029315114221785378,[-0.06  0.  ],0.052543554865049885,o,All,Sleep,-0.06,0.0,0.1772569395944629
1083,IGC,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,-0.08755535930918545,[-0.12 -0.06],7.037881564902351e-08,o,All,Anthropometry and body composition,-0.12,-0.06,8.988616737479991e-07
1084,IGC,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.07913633987366049,[-0.11 -0.05],9.595472855565182e-07,o,All,Anthropometry and body composition,-0.11,-0.05,1.0313708249506497e-05
1085,IGC,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.07332008087304612,[-0.1  -0.04],5.662063853402799e-06,o,All,Anthropometry and body composition,-0.1,-0.04,5.5177168036392096e-05
1086,IGC,vat/fat,pearson,"['age', 'gender']",two-sided,3780,-0.08392367147554261,[-0.12 -0.05],2.393959264055708e-07,o,All,vat/fat,-0.12,-0.05,2.831026336665443e-06
1087,IGC,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.005405698580867014,[-0.03  0.04],0.7342265012134863,o,All,Liver,-0.03,0.04,0.8858371746136483
1088,IGC,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,-0.04284355360870731,[-0.07 -0.01],0.007226353932801251,o,All,Liver,-0.07,-0.01,0.037039328750939744
1089,IGC,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,0.009079211993096241,[-0.02  0.04],0.5681271290501482,o,All,Liver,-0.02,0.04,0.7884932666558889
1090,IGC,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.0076661808825718705,[-0.02  0.04],0.630172890922407,o,All,Liver,-0.02,0.04,0.8329709888749278
1091,IGC,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,0.02326072749298507,[-0.01  0.06],0.15551008882074732,o,All,Vascular,-0.01,0.06,0.381087477254635
1092,IGC,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,-0.0045168773959910645,[-0.03  0.02],0.7634456460346023,o,All,Nutrition,-0.03,0.02,0.9013946112299382
1093,IGC,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.04137465130771342,[-0.07 -0.01],0.005816397634812896,o,All,Nutrition,-0.07,-0.01,0.03104366407253137
1094,IGC,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.04033500797836674,[0.01 0.07],0.007175267689114834,o,All,Nutrition,0.01,0.07,0.03688196308382132
1095,IGC,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.019648673845681763,[-0.01  0.05],0.19042965456994615,o,All,Nutrition,-0.01,0.05,0.43267147970099107
1096,IGC,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.031425600997444014,[-0.01  0.07],0.14243134235429059,o,All,Vascular,-0.01,0.07,0.3580904707267667
1097,IGC,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.029792425228815533,[-0.01  0.07],0.16436703348353202,o,All,Vascular,-0.01,0.07,0.3953159085817408
1098,IGC,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.04651496764695756,[0.   0.09],0.029875613272189128,o,All,Vascular,0.0,0.09,0.11566678234054392
1133,IQR,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.013310797030918805,[-0.02  0.04],0.3750079592310267,o,All,Anthropometry and body composition,-0.02,0.04,0.6439957785339576
1134,IQR,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,0.0070477776696264175,[-0.02  0.04],0.6384923727009668,o,All,Vascular,-0.02,0.04,0.8383494434012695
1135,IQR,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.010429045778009552,[-0.02  0.04],0.48701878199735193,o,All,Vascular,-0.02,0.04,0.7328910309624692
1136,IQR,BMI,pearson,"['age', 'gender']",two-sided,4448,0.005635313447353367,[-0.02  0.04],0.7071766471407166,o,All,Anthropometry and body composition,-0.02,0.04,0.8749270875288108
1137,IQR,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,0.012024459823046965,[-0.04  0.06],0.6300391700156304,o,All,Lipids,-0.04,0.06,0.8329709888749278
1138,IQR,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,-0.018125239149358874,[-0.06  0.03],0.4320768953448856,o,All,Inflammatory markers,-0.06,0.03,0.6951136300924834
1139,IQR,GGT (BT),pearson,"['age', 'gender']",two-sided,607,-0.025557669186424378,[-0.11  0.05],0.530372188026702,o,All,Liver,-0.11,0.05,0.7622081643126658
1140,IQR,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.031606202966795144,[-0.11  0.05],0.4501845152668428,o,All,Inflammatory markers,-0.11,0.05,0.7072465003526099
1141,IQR,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.009055846235517398,[-0.04  0.06],0.7305251939584803,o,All,Liver,-0.04,0.06,0.8835318076663616
1142,IQR,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.20341250726243593,[0.14 0.26],3.127722362963982e-11,o,All,HbA1C,0.14,0.26,6.264677854674721e-10
1143,IQR,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,0.009813740506258379,[-0.04  0.06],0.6920756089013826,o,All,Lipids,-0.04,0.06,0.8647179127131067
1144,IQR,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.04594848878557535,[-0.    0.09],0.06009280077094999,o,All,Lipids,-0.0,0.09,0.1949693500207511
1145,IQR,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.019600444231854145,[-0.08  0.05],0.5561566621511846,o,All,Lipids,-0.08,0.05,0.7814699358417371
1146,IQR,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.06416594460972896,[0.02 0.11],0.008097679417516213,o,All,Liver,0.02,0.11,0.04058559914891782
1147,IQR,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.004560899544117515,[-0.04  0.05],0.8429680016962808,o,All,Vascular,-0.04,0.05,0.9397474457193289
1148,IQR,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.09563040248568516,[-0.12 -0.07],1.6661406009723777e-10,o,All,Sleep,-0.12,-0.07,3.0866249768184525e-09
1149,IQR,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.015501274671128839,[-0.01  0.05],0.305435348398886,o,All,Sleep,-0.01,0.05,0.5764614294538084
1150,IQR,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.1231836017830993,[0.09 0.15],1.6825892372843027e-16,o,All,Sleep,0.09,0.15,6.088729586652797e-15
1151,IQR,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.01956309136900464,[-0.01  0.05],0.19807462588141964,o,All,Sleep,-0.01,0.05,0.44390960746669933
1152,IQR,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.014764169130618109,[-0.04  0.01],0.32889989163486444,o,All,Sleep,-0.04,0.01,0.5981745761851823
1153,IQR,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.0029144520629846415,[-0.03  0.03],0.8471969235953426,o,All,Sleep,-0.03,0.03,0.9404059102812923
1154,IQR,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.03143535981565777,[-0.    0.06],0.053356271914754116,o,All,Anthropometry and body composition,-0.0,0.06,0.1794270131990394
1155,IQR,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.0182557972326659,[-0.05  0.01],0.2590513858523206,o,All,Anthropometry and body composition,-0.05,0.01,0.5270278430345854
1156,IQR,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.007464772904352772,[-0.04  0.02],0.6444644040428049,o,All,Anthropometry and body composition,-0.04,0.02,0.8402443833701608
1157,IQR,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.04338087169827883,[0.01 0.08],0.00765778474166391,o,All,vat/fat,0.01,0.08,0.03902454454377596
1158,IQR,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.004217358693724293,[-0.03  0.04],0.7911069401773859,o,All,Liver,-0.03,0.04,0.9175488186501818
1159,IQR,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.02018667454304155,[-0.01  0.05],0.20579134338312716,o,All,Liver,-0.01,0.05,0.45352635480455306
1160,IQR,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.012025165128242404,[-0.04  0.02],0.4496273867828625,o,All,Liver,-0.04,0.02,0.7072465003526099
1161,IQR,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.049806444867689946,[0.02 0.08],0.0017477710362980173,o,All,Liver,0.02,0.08,0.011147944988279245
1162,IQR,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.00701700675686065,[-0.04  0.03],0.6683480000341437,o,All,Vascular,-0.04,0.03,0.8503968458005936
1163,IQR,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.024509822730959193,[-0.    0.05],0.10240079327674972,o,All,Nutrition,-0.0,0.05,0.2873999513475685
1164,IQR,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.023556825348363758,[-0.01  0.05],0.11646187131867478,o,All,Nutrition,-0.01,0.05,0.31409787934491407
1165,IQR,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.027221861542376217,[-0.06  0.  ],0.06965968796107222,o,All,Nutrition,-0.06,0.0,0.21831558545287805
1166,IQR,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.0005849968809715167,[-0.03  0.03],0.9689078523177992,o,All,Nutrition,-0.03,0.03,0.9874969591617772
1167,IQR,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,-0.009824995650110845,[-0.05  0.03],0.6466064600346142,o,All,Vascular,-0.05,0.03,0.8411292150355927
1168,IQR,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.05583351156541718,[0.01 0.1 ],0.009122425457738979,o,All,Vascular,0.01,0.1,0.044851925167216644
1169,IQR,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.03568152824691286,[-0.01  0.08],0.09580065276490868,o,All,Vascular,-0.01,0.08,0.2740274495829181
1203,J_index,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.11219699670516278,[0.08 0.14],6.332533918948512e-14,o,All,Anthropometry and body composition,0.08,0.14,1.818676937145636e-12
1204,J_index,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,0.050449956256704905,[0.02 0.08],0.000765115103477374,o,All,Vascular,0.02,0.08,0.005400578389694651
1205,J_index,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.05795903250857743,[0.03 0.09],0.0001106779012745336,o,All,Vascular,0.03,0.09,0.0009061231494994998
1206,J_index,BMI,pearson,"['age', 'gender']",two-sided,4448,0.11018316852689346,[0.08 0.14],1.7424339080024138e-13,o,All,Anthropometry and body composition,0.08,0.14,4.800980331287869e-12
1207,J_index,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.08924169402671339,[-0.14 -0.04],0.0003411923024442038,o,All,Lipids,-0.14,-0.04,0.002586580750931757
1208,J_index,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.06464207308959302,[0.02 0.11],0.00503745651578676,o,All,Inflammatory markers,0.02,0.11,0.02753606643271957
1209,J_index,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.040209518943647854,[-0.04  0.12],0.3234576812491142,o,All,Liver,-0.04,0.12,0.5935524996011468
1210,J_index,CRP (BT),pearson,"['age', 'gender']",two-sided,575,0.0006538636503328435,[-0.08  0.08],0.9875394401407398,o,All,Inflammatory markers,-0.08,0.08,0.993211799348515
1211,J_index,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.011361081042152088,[-0.04  0.06],0.6656624877577748,o,All,Liver,-0.04,0.06,0.8487564591954682
1212,J_index,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.27135414236637534,[0.21 0.33],4.117392676444405e-19,o,All,HbA1C,0.21,0.33,2.2127928166079434e-17
1213,J_index,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,0.020208430313422548,[-0.03  0.07],0.4147358207324059,o,All,Lipids,-0.03,0.07,0.6804210057216611
1214,J_index,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.14872214692043445,[0.1 0.2],9.582412500295156e-10,o,All,Lipids,0.1,0.2,1.5526368672120033e-08
1215,J_index,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,0.014645611450919332,[-0.05  0.08],0.6601124260008899,o,All,Lipids,-0.05,0.08,0.8466659376967935
1216,J_index,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.11720392548435053,[0.07 0.16],1.2443015532216591e-06,o,All,Liver,0.07,0.16,1.3191540685326496e-05
1217,J_index,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.01181193677575093,[-0.03  0.06],0.6079122270956139,o,All,Vascular,-0.03,0.06,0.8166035982427523
1218,J_index,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.09388568428665713,[-0.12 -0.06],3.5589446244561145e-10,o,All,Sleep,-0.12,-0.06,6.1132757663125916e-09
1219,J_index,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.058818956428400446,[0.03 0.09],9.947185336332684e-05,o,All,Sleep,0.03,0.09,0.0008193220334691018
1220,J_index,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.12934670398980355,[0.1  0.16],4.776263329097007e-18,o,All,Sleep,0.1,0.16,2.2158596025930388e-16
1221,J_index,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.07537240070177123,[0.05 0.1 ],6.858008847904302e-07,o,All,Sleep,0.05,0.1,7.628129513611588e-06
1222,J_index,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.157877159246372,[-0.19 -0.13],8.144195115912136e-26,o,All,Sleep,-0.19,-0.13,1.1633339760308177e-23
1223,J_index,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.015837523174314236,[-0.01  0.05],0.2950072238923724,o,All,Sleep,-0.01,0.05,0.5661151764630831
1224,J_index,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.1311344623857556,[0.1  0.16],5.843461291390319e-16,o,All,Anthropometry and body composition,0.1,0.16,2.0074878411181424e-14
1225,J_index,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,0.08628920477887668,[0.05 0.12],9.080704054303577e-08,o,All,Anthropometry and body composition,0.05,0.12,1.1409736483046255e-06
1226,J_index,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,0.09135125940210191,[0.06 0.12],1.5224579272558206e-08,o,All,Anthropometry and body composition,0.06,0.12,2.1081381707001516e-07
1227,J_index,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.12156086906844944,[0.09 0.15],6.522689664425352e-14,o,All,vat/fat,0.09,0.15,1.8634294472895165e-12
1228,J_index,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,-0.03808685890730478,[-0.07 -0.01],0.0167147456327051,o,All,Liver,-0.07,-0.01,0.07461650908503659
1229,J_index,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.044500054316240184,[0.01 0.08],0.005267706889872713,o,All,Liver,0.01,0.08,0.028558985476644975
1230,J_index,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.03808048919894754,[-0.07 -0.01],0.01662274370112119,o,All,Liver,-0.07,-0.01,0.07444575314330514
1231,J_index,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.026060623886617194,[-0.01  0.06],0.1016258450225931,o,All,Liver,-0.01,0.06,0.2855963384199096
1232,J_index,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.0511204081744076,[-0.08 -0.02],0.0017895124335628194,o,All,Vascular,-0.08,-0.02,0.011334274783406048
1233,J_index,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.01190293774680575,[-0.02  0.04],0.4277103838125671,o,All,Nutrition,-0.02,0.04,0.6913674697244235
1234,J_index,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.01961796257415561,[-0.01  0.05],0.1911236535231268,o,All,Nutrition,-0.01,0.05,0.43352243682554625
1235,J_index,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.023741986773035774,[-0.05  0.01],0.11361728451232908,o,All,Nutrition,-0.05,0.01,0.3083573101664611
1236,J_index,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.0011808013765587085,[-0.03  0.03],0.9372900816140499,o,All,Nutrition,-0.03,0.03,0.9750019765934118
1237,J_index,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.0018815201233961666,[-0.04  0.04],0.9300366302130294,o,All,Vascular,-0.04,0.04,0.9722290405824239
1238,J_index,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,-0.01995378049225332,[-0.06  0.02],0.35174507409200506,o,All,Vascular,-0.06,0.02,0.6196923927852657
1239,J_index,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,-0.018993784026603382,[-0.06  0.02],0.37540200552975866,o,All,Vascular,-0.06,0.02,0.6444282371965623
1272,M value,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.0010638995873495513,[-0.03  0.03],0.9434748275131994,o,All,Anthropometry and body composition,-0.03,0.03,0.9761538797569078
1273,M value,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.00019277290389082508,[-0.03  0.03],0.9897473366697811,o,All,Vascular,-0.03,0.03,0.9941774649029352
1274,M value,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.0014262888549704813,[-0.03  0.03],0.9242715620330604,o,All,Vascular,-0.03,0.03,0.9718301250259846
1275,M value,BMI,pearson,"['age', 'gender']",two-sided,4448,-0.007627633113671986,[-0.04  0.02],0.6111292137069385,o,All,Anthropometry and body composition,-0.04,0.02,0.8184285794218213
1276,M value,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.013407798384704883,[-0.06  0.04],0.5912056219636171,o,All,Lipids,-0.06,0.04,0.8048321653790786
1277,M value,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.033779532104795056,[-0.01  0.08],0.14306307840026347,o,All,Inflammatory markers,-0.01,0.08,0.3593458535662333
1278,M value,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.000687597876618997,[-0.08  0.08],0.9865341856744948,o,All,Liver,-0.08,0.08,0.9927526065704779
1279,M value,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.07320424153824363,[-0.15  0.01],0.07997284044914871,o,All,Inflammatory markers,-0.15,0.01,0.24036133884716454
1280,M value,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,-0.025482881262060116,[-0.08  0.03],0.3323731770506698,o,All,Liver,-0.08,0.03,0.6008615829588574
1281,M value,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.11014805805212628,[0.05 0.17],0.0003583392089348559,o,All,HbA1C,0.05,0.17,0.0027014794806922192
1282,M value,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.019831840634470216,[-0.07  0.03],0.42348703675708044,o,All,Lipids,-0.07,0.03,0.6867904498110047
1283,M value,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.020904375317942793,[-0.03  0.07],0.3925493938658827,o,All,Lipids,-0.03,0.07,0.6629614529881803
1284,M value,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.03454552194788152,[-0.1   0.03],0.2994848690612615,o,All,Lipids,-0.1,0.03,0.5709826754924877
1285,M value,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.012218320856996576,[-0.04  0.06],0.6144588568305739,o,All,Liver,-0.04,0.06,0.8215995402997942
1286,M value,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,0.020161652496046945,[-0.02  0.07],0.3811456337106337,o,All,Vascular,-0.02,0.07,0.6509938639966393
1287,M value,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.034374489043019124,[-0.06 -0.  ],0.021901809768955824,o,All,Sleep,-0.06,-0.0,0.09202092373214794
1288,M value,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,-0.006009204609098818,[-0.04  0.02],0.6911678914692962,o,All,Sleep,-0.04,0.02,0.8642504296286927
1289,M value,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.02830634056386813,[-0.    0.06],0.05912442249658344,o,All,Sleep,-0.0,0.06,0.19309709104178996
